<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2017/8/18,10:02:00,97.640,97.640,97.630,97.630,26
2017/8/18,10:03:00,97.630,97.635,97.625,97.625,7
2017/8/18,10:04:00,97.630,97.640,97.630,97.635,83
2017/8/18,10:05:00,97.640,97.640,97.635,97.635,19
2017/8/18,10:06:00,97.635,97.640,97.635,97.635,20
2017/8/18,10:07:00,97.630,97.635,97.630,97.635,7
2017/8/18,10:08:00,97.630,97.635,97.630,97.635,59
2017/8/18,10:09:00,97.635,97.635,97.635,97.635,14
2017/8/18,10:10:00,97.640,97.640,97.635,97.635,6
2017/8/18,10:11:00,97.635,97.640,97.635,97.635,23
2017/8/18,10:12:00,97.635,97.635,97.635,97.635,8
2017/8/18,10:13:00,97.635,97.635,97.635,97.635,24
2017/8/18,10:14:00,97.635,97.635,97.635,97.635,10
2017/8/18,10:15:00,97.630,97.630,97.630,97.630,5
2017/8/18,10:16:00,97.635,97.640,97.635,97.640,29
2017/8/18,10:17:00,97.635,97.640,97.635,97.635,3
2017/8/18,10:18:00,97.635,97.635,97.630,97.630,8
2017/8/18,10:19:00,97.630,97.630,97.630,97.630,1
2017/8/18,10:20:00,97.630,97.630,97.630,97.630,2
2017/8/18,10:21:00,97.630,97.630,97.625,97.630,13
2017/8/18,10:22:00,97.630,97.630,97.620,97.625,12
2017/8/18,10:23:00,97.625,97.625,97.625,97.625,2
2017/8/18,10:24:00,97.625,97.630,97.625,97.630,47
2017/8/18,10:25:00,97.630,97.635,97.630,97.635,15
2017/8/18,10:26:00,97.635,97.635,97.630,97.630,13
2017/8/18,10:27:00,97.630,97.640,97.625,97.625,78
2017/8/18,10:28:00,97.625,97.630,97.620,97.620,27
2017/8/18,10:29:00,97.620,97.620,97.620,97.620,7
2017/8/18,10:30:00,97.620,97.625,97.615,97.615,31
2017/8/18,10:31:00,97.620,97.620,97.620,97.620,15
2017/8/18,10:33:00,97.625,97.625,97.620,97.620,39
2017/8/18,10:34:00,97.620,97.620,97.620,97.620,37
2017/8/18,10:35:00,97.620,97.620,97.620,97.620,11
2017/8/18,10:36:00,97.620,97.620,97.620,97.620,5
2017/8/18,10:37:00,97.615,97.615,97.615,97.615,4
2017/8/18,10:38:00,97.615,97.620,97.615,97.620,14
2017/8/18,10:39:00,97.615,97.615,97.615,97.615,9
2017/8/18,10:40:00,97.615,97.620,97.615,97.620,28
2017/8/18,10:41:00,97.615,97.620,97.615,97.615,38
2017/8/18,10:42:00,97.615,97.615,97.615,97.615,21
2017/8/18,10:43:00,97.615,97.615,97.610,97.610,21
2017/8/18,10:44:00,97.610,97.615,97.610,97.615,32
2017/8/18,10:46:00,97.610,97.610,97.610,97.610,10
2017/8/18,10:48:00,97.610,97.620,97.610,97.620,18
2017/8/18,10:51:00,97.615,97.615,97.615,97.615,23
2017/8/18,10:52:00,97.615,97.620,97.615,97.615,12
2017/8/18,10:53:00,97.615,97.615,97.615,97.615,18
2017/8/18,10:54:00,97.615,97.615,97.615,97.615,1
2017/8/18,10:55:00,97.615,97.615,97.610,97.610,42
2017/8/18,10:56:00,97.615,97.615,97.615,97.615,6
2017/8/18,10:57:00,97.615,97.615,97.615,97.615,2
2017/8/18,10:58:00,97.615,97.615,97.615,97.615,1
2017/8/18,10:59:00,97.615,97.615,97.615,97.615,19
2017/8/18,11:00:00,97.610,97.610,97.610,97.610,35
2017/8/18,11:01:00,97.610,97.615,97.610,97.610,40
2017/8/18,11:02:00,97.610,97.610,97.600,97.605,30
2017/8/18,11:03:00,97.600,97.610,97.600,97.605,21
2017/8/18,11:04:00,97.610,97.610,97.600,97.600,40
2017/8/18,11:05:00,97.595,97.600,97.590,97.595,69
2017/8/18,11:06:00,97.590,97.600,97.585,97.590,112
2017/8/18,11:07:00,97.590,97.590,97.580,97.585,71
2017/8/18,11:08:00,97.590,97.595,97.580,97.585,168
2017/8/18,11:09:00,97.585,97.590,97.580,97.590,30
2017/8/18,11:10:00,97.590,97.590,97.585,97.590,26
2017/8/18,11:11:00,97.585,97.585,97.580,97.585,48
2017/8/18,11:12:00,97.585,97.590,97.580,97.580,15
2017/8/18,11:13:00,97.585,97.590,97.585,97.585,16
2017/8/18,11:14:00,97.590,97.590,97.580,97.585,27
2017/8/18,11:15:00,97.585,97.585,97.585,97.585,6
2017/8/18,11:16:00,97.585,97.585,97.580,97.580,27
2017/8/18,11:17:00,97.580,97.580,97.580,97.580,5
2017/8/18,11:18:00,97.585,97.585,97.585,97.585,17
2017/8/18,11:19:00,97.585,97.590,97.580,97.585,63
2017/8/18,11:20:00,97.590,97.590,97.570,97.570,84
2017/8/18,11:21:00,97.575,97.575,97.565,97.570,66
2017/8/18,11:22:00,97.575,97.580,97.570,97.575,23
2017/8/18,11:23:00,97.570,97.570,97.570,97.570,3
2017/8/18,11:24:00,97.575,97.580,97.570,97.575,22
2017/8/18,11:25:00,97.575,97.585,97.575,97.585,41
2017/8/18,11:26:00,97.590,97.590,97.580,97.585,20
2017/8/18,11:27:00,97.585,97.585,97.585,97.585,4
2017/8/18,11:28:00,97.590,97.590,97.585,97.585,2
2017/8/18,11:29:00,97.580,97.585,97.580,97.585,17
2017/8/18,11:30:00,97.580,97.585,97.580,97.585,9
2017/8/18,13:01:00,97.575,97.575,97.565,97.565,69
2017/8/18,13:02:00,97.565,97.570,97.565,97.570,15
2017/8/18,13:03:00,97.575,97.575,97.570,97.570,2
2017/8/18,13:04:00,97.570,97.575,97.565,97.570,9
2017/8/18,13:05:00,97.565,97.570,97.565,97.565,4
2017/8/18,13:06:00,97.565,97.565,97.560,97.565,39
2017/8/18,13:07:00,97.565,97.570,97.560,97.560,17
2017/8/18,13:08:00,97.560,97.560,97.560,97.560,33
2017/8/18,13:09:00,97.560,97.560,97.555,97.560,27
2017/8/18,13:10:00,97.560,97.560,97.555,97.560,12
2017/8/18,13:11:00,97.555,97.565,97.555,97.555,30
2017/8/18,13:12:00,97.555,97.560,97.555,97.560,11
2017/8/18,13:13:00,97.560,97.570,97.560,97.570,53
2017/8/18,13:14:00,97.570,97.575,97.570,97.575,52
